"ons","winner15","winner10","party","v2010","v2015","shortpct15","shortpct10","con.intent","lab.intent","ld.intent","polls","date.1","date_2","date_3","date_4","poll.1","poll.2","poll.3","poll.4"
"E14000530","Conservative","Conservative","Conservative",46.72,50.5921066874499,60.54,68.6525074021402,31.5623430275977,18.5678281706756,1.10592001911024,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000530","Conservative","Conservative","Green",NA,4.38397090342274,2.46,NA,31.5623430275977,18.5678281706756,1.10592001911024,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000530","Conservative","Conservative","Labour",12.09,18.3325756099673,16.18,17.8087799874105,31.5623430275977,18.5678281706756,1.10592001911024,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000530","Conservative","Conservative","LibDem",34.41,8.82422982832153,20.57,83.5665493204019,31.5623430275977,18.5678281706756,1.10592001911024,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000530","Conservative","Conservative","Other",NA,NA,NA,NA,31.5623430275977,18.5678281706756,1.10592001911024,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000530","Conservative","Conservative","PC",NA,NA,NA,NA,31.5623430275977,18.5678281706756,1.10592001911024,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000530","Conservative","Conservative","SNP",NA,NA,NA,NA,31.5623430275977,18.5678281706756,1.10592001911024,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000530","Conservative","Conservative","UKIP",4.5,17.8671169708385,4.42,23.325111323526,31.5623430275977,18.5678281706756,1.10592001911024,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","Conservative",59.31,52.0495227485632,71.49,89.8455191654177,36.4224486359765,28.2928400804241,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","Green",2.19,2.09129807327139,4.06,2.40155123886407,36.4224486359765,28.2928400804241,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","Labour",19.79,22.3687875028483,14.62,12.5246709305949,36.4224486359765,28.2928400804241,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","LibDem",17.69,3.36734435526749,0,6.28954150404875,36.4224486359765,28.2928400804241,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","Other",NA,0.498772058637365,NA,NA,36.4224486359765,28.2928400804241,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","PC",NA,NA,NA,NA,36.4224486359765,28.2928400804241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","SNP",NA,NA,NA,NA,36.4224486359765,28.2928400804241,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000531","Conservative","Conservative","UKIP",NA,19.6242752614123,33.9,NA,36.4224486359765,28.2928400804241,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","Conservative",48.95,52.9940416097551,63.88,65.0181560204243,36.4997284221703,22.7331959372633,3.60406496852586,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","Green",NA,3.92541124769879,2.4,NA,36.4997284221703,22.7331959372633,3.60406496852586,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","Labour",22.42,26.6860660767662,12.63,19.7707394027649,36.4997284221703,22.7331959372633,3.60406496852586,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","LibDem",25.47,8.38331650731437,40.96,64.2616707272676,36.4997284221703,22.7331959372633,3.60406496852586,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","Other",NA,NA,NA,NA,36.4997284221703,22.7331959372633,3.60406496852586,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","PC",NA,NA,NA,NA,36.4997284221703,22.7331959372633,3.60406496852586,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","SNP",NA,NA,NA,NA,36.4997284221703,22.7331959372633,3.60406496852586,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000532","Conservative","Conservative","UKIP",3.16,8.01116455846547,0.11,6.53420706264527,36.4997284221703,22.7331959372633,3.60406496852586,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000533","Conservative","Conservative","Conservative",38.61,43.979263731216,92.81,88.4890019084508,56.8352299438998,16.5633394883334,13.3222329287174,2,"Jul-14","May-14","","",33,30,NA,NA
"E14000533","Conservative","Conservative","Green",NA,2.37767132576503,0,NA,56.8352299438998,16.5633394883334,13.3222329287174,2,"Jul-14","May-14","","",3,1,NA,NA
"E14000533","Conservative","Conservative","Labour",37.45,34.7813723560164,75.88,73.1719814835423,56.8352299438998,16.5633394883334,13.3222329287174,2,"Jul-14","May-14","","",37,44,NA,NA
"E14000533","Conservative","Conservative","LibDem",14.44,2.97482336986241,13.22,7.79466796443538,56.8352299438998,16.5633394883334,13.3222329287174,2,"Jul-14","May-14","","",3,6,NA,NA
"E14000533","Conservative","Conservative","Other",6.95,NA,NA,NA,56.8352299438998,16.5633394883334,13.3222329287174,2,"Jul-14","May-14","","",2,3,NA,NA
"E14000533","Conservative","Conservative","PC",NA,NA,NA,NA,56.8352299438998,16.5633394883334,13.3222329287174,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000533","Conservative","Conservative","SNP",NA,NA,NA,NA,56.8352299438998,16.5633394883334,13.3222329287174,2,"Jul-14","May-14","","",NA,NA,NA,NA
"E14000533","Conservative","Conservative","UKIP",1.97,15.8868692171402,14.72,0,56.8352299438998,16.5633394883334,13.3222329287174,2,"Jul-14","May-14","","",22,16,NA,NA
"E14000534","Conservative","Conservative","Conservative",57.76,60.7875772438338,78.93,80.5848289293568,47.8731463279413,10.6111195583867,16.437090570568,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000534","Conservative","Conservative","Green",NA,6.38490004780707,5.57,NA,47.8731463279413,10.6111195583867,16.437090570568,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000534","Conservative","Conservative","Labour",8.64,11.1974786196151,20.02,16.1458121315885,47.8731463279413,10.6111195583867,16.437090570568,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000534","Conservative","Conservative","LibDem",27.94,7.19230837332011,6.29,8.99392981573938,47.8731463279413,10.6111195583867,16.437090570568,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000534","Conservative","Conservative","Other",NA,NA,NA,NA,47.8731463279413,10.6111195583867,16.437090570568,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000534","Conservative","Conservative","PC",NA,NA,NA,NA,47.8731463279413,10.6111195583867,16.437090570568,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000534","Conservative","Conservative","SNP",NA,NA,NA,NA,47.8731463279413,10.6111195583867,16.437090570568,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000534","Conservative","Conservative","UKIP",5.67,14.437735715424,76.9,0,47.8731463279413,10.6111195583867,16.437090570568,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","Conservative",22.2,22.4176844059145,13.61,6.36736292615276,12.2598501090975,32.1846620005043,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","Green",NA,NA,NA,NA,12.2598501090975,32.1846620005043,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","Labour",33.69,41.0217469256892,95.82,58.0179970750573,12.2598501090975,32.1846620005043,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","LibDem",33.3,14.8284081081651,34.07,87.572576234403,12.2598501090975,32.1846620005043,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","Other",5.77,0.322723533506296,NA,NA,12.2598501090975,32.1846620005043,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","PC",NA,NA,NA,NA,12.2598501090975,32.1846620005043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","SNP",NA,NA,NA,NA,12.2598501090975,32.1846620005043,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000535","Labour","Labour","UKIP",1.94,21.4094370267249,29.55,0,12.2598501090975,32.1846620005043,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","Conservative",54.14,52.4541588231193,52.13,88.2698093501068,33.1485145295674,20.2505160402943,9.84141058278557,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","Green",1.84,4.30000697204211,6.71,5.45604763909024,33.1485145295674,20.2505160402943,9.84141058278557,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","Labour",16.68,18.4410513839504,7.84,13.2984146284432,33.1485145295674,20.2505160402943,9.84141058278557,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","LibDem",22.8,5.98375514188106,7.53,26.9794540834619,33.1485145295674,20.2505160402943,9.84141058278557,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","Other",NA,NA,NA,NA,33.1485145295674,20.2505160402943,9.84141058278557,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","PC",NA,NA,NA,NA,33.1485145295674,20.2505160402943,9.84141058278557,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","SNP",NA,NA,NA,NA,33.1485145295674,20.2505160402943,9.84141058278557,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000536","Conservative","Conservative","UKIP",4.54,18.8210276790072,16.09,3.94394300768523,33.1485145295674,20.2505160402943,9.84141058278557,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","Conservative",24.75,22.1234390256437,0,32.6930622857818,18.4802675480615,48.089726957167,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","Green",NA,3.93391232848553,0,NA,18.4802675480615,48.089726957167,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","Labour",48.41,49.7610360244617,0,28.3017137454202,18.4802675480615,48.089726957167,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","LibDem",14.84,2.42304332185621,0,5.56908166883347,18.4802675480615,48.089726957167,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","Other",7.62,NA,NA,NA,18.4802675480615,48.089726957167,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","PC",NA,NA,NA,NA,18.4802675480615,48.089726957167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","SNP",NA,NA,NA,NA,18.4802675480615,48.089726957167,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000537","Labour","Labour","UKIP",4.39,21.7585692995529,0,4.72757357286373,18.4802675480615,48.089726957167,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","Conservative",52.17,50.6739565852866,94.54,92.8912269784778,22.5010899990902,21.5364199986396,13.9425218770976,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","Green",NA,3.85246936971075,6.03,NA,22.5010899990902,21.5364199986396,13.9425218770976,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","Labour",12.59,15.1410166188491,19.59,12.9282455544373,22.5010899990902,21.5364199986396,13.9425218770976,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","LibDem",28.44,10.6191017521067,19.46,60.2249529330713,22.5010899990902,21.5364199986396,13.9425218770976,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","Other",NA,NA,NA,NA,22.5010899990902,21.5364199986396,13.9425218770976,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","PC",NA,NA,NA,NA,22.5010899990902,21.5364199986396,13.9425218770976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","SNP",NA,NA,NA,NA,22.5010899990902,21.5364199986396,13.9425218770976,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000538","Conservative","Conservative","UKIP",6.8,19.7134556740468,80.31,30.015286830467,22.5010899990902,21.5364199986396,13.9425218770976,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","Conservative",52.81,53.0082057647221,76.77,47.371238759456,41.9997328929916,18.8540881792492,14.7375134322255,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","Green",1.71,4.63039580747483,1.39,3.75291137844435,41.9997328929916,18.8540881792492,14.7375134322255,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","Labour",19.16,21.2970624741415,18.33,18.2527823242469,41.9997328929916,18.8540881792492,14.7375134322255,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","LibDem",20.41,5.93021652185905,6.51,11.8588935957716,41.9997328929916,18.8540881792492,14.7375134322255,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","Other",NA,1.25672321059164,NA,NA,41.9997328929916,18.8540881792492,14.7375134322255,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","PC",NA,NA,NA,NA,41.9997328929916,18.8540881792492,14.7375134322255,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","SNP",NA,NA,NA,NA,41.9997328929916,18.8540881792492,14.7375134322255,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000539","Conservative","Conservative","UKIP",4.99,13.8773962212109,4.59,9.45756644376415,41.9997328929916,18.8540881792492,14.7375134322255,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","Conservative",17.8,16.3077066053298,30.5,67.4974638950883,28.2689167071682,46.3014990935904,1.50415367309675,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","Green",0.7,2.08405938523733,0.86,2.35783979194718,28.2689167071682,46.3014990935904,1.50415367309675,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","Labour",54.31,57.6798866197347,67.65,92.5596215209252,28.2689167071682,46.3014990935904,1.50415367309675,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","LibDem",8.2,1.30573174415093,0,6.3854510577863,28.2689167071682,46.3014990935904,1.50415367309675,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","Other",14.6,0.425175994981529,NA,NA,28.2689167071682,46.3014990935904,1.50415367309675,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","PC",NA,NA,NA,NA,28.2689167071682,46.3014990935904,1.50415367309675,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","SNP",NA,NA,NA,NA,28.2689167071682,46.3014990935904,1.50415367309675,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000540","Labour","Labour","UKIP",2.87,22.1974396505657,38.87,83.543906892672,28.2689167071682,46.3014990935904,1.50415367309675,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","Conservative",17.26,15.0027352297593,7.52,14.4639696040758,17.2920336148267,42.8399113797458,1.47325830608507,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","Green",NA,2.56564551422319,1.67,NA,17.2920336148267,42.8399113797458,1.47325830608507,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","Labour",47.26,55.7330415754923,61.1,0,17.2920336148267,42.8399113797458,1.47325830608507,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","LibDem",17.28,2.10612691466083,0,0,17.2920336148267,42.8399113797458,1.47325830608507,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","Other",8.94,2.87199124726477,NA,NA,17.2920336148267,42.8399113797458,1.47325830608507,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","PC",NA,NA,NA,NA,17.2920336148267,42.8399113797458,1.47325830608507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","SNP",NA,NA,NA,NA,17.2920336148267,42.8399113797458,1.47325830608507,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000541","Labour","Labour","UKIP",4.67,21.7204595185996,0.49,0,17.2920336148267,42.8399113797458,1.47325830608507,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","Conservative",16.49,14.5961523483137,7.81,21.490829434604,10.1936416208087,51.3287576492174,13.4584350055799,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","Green",NA,NA,NA,NA,10.1936416208087,51.3287576492174,13.4584350055799,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","Labour",47.05,54.7264844094815,47.82,29.8865354571461,10.1936416208087,51.3287576492174,13.4584350055799,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","LibDem",18.16,3.15964379364956,0,2.09421452295887,10.1936416208087,51.3287576492174,13.4584350055799,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","Other",8.6,4.03458213256484,NA,NA,10.1936416208087,51.3287576492174,13.4584350055799,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","PC",NA,NA,NA,NA,10.1936416208087,51.3287576492174,13.4584350055799,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","SNP",NA,NA,NA,NA,10.1936416208087,51.3287576492174,13.4584350055799,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000542","Labour","Labour","UKIP",4.51,23.4831373159903,9.67,0,10.1936416208087,51.3287576492174,13.4584350055799,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","Conservative",36.3,40.4968226458694,62.85,64.3576982607514,14.3230359459858,43.0772804995883,13.0690307720968,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","Green",1.2,2.45176198729058,7.7,11.2645663214063,14.3230359459858,43.0772804995883,13.0690307720968,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","Labour",48.11,42.3339110340843,77.64,68.8345525937866,14.3230359459858,43.0772804995883,13.0690307720968,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","LibDem",10.03,2.70132871172733,11.94,10.8063955538182,14.3230359459858,43.0772804995883,13.0690307720968,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","Other",1.9,0.300404390525708,NA,NA,14.3230359459858,43.0772804995883,13.0690307720968,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","PC",NA,NA,NA,NA,14.3230359459858,43.0772804995883,13.0690307720968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","SNP",NA,NA,NA,NA,14.3230359459858,43.0772804995883,13.0690307720968,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000543","Labour","Labour","UKIP",1.91,11.7157712305026,7.33,0,14.3230359459858,43.0772804995883,13.0690307720968,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","Conservative",52.74,52.6819745282142,0,77.1352660480061,35.9098977710711,12.6591501537388,1.55528111748496,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","Green",NA,NA,NA,NA,35.9098977710711,12.6591501537388,1.55528111748496,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","Labour",23.06,23.6729571441852,62.47,26.4729156175815,35.9098977710711,12.6591501537388,1.55528111748496,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","LibDem",15.73,3.8021753276936,0,9.46003884612618,35.9098977710711,12.6591501537388,1.55528111748496,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","Other",4.65,NA,NA,NA,35.9098977710711,12.6591501537388,1.55528111748496,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","PC",NA,NA,NA,NA,35.9098977710711,12.6591501537388,1.55528111748496,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","SNP",NA,NA,NA,NA,35.9098977710711,12.6591501537388,1.55528111748496,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000544","Conservative","Conservative","UKIP",3.83,19.842892999907,35.76,15.3841210464475,35.9098977710711,12.6591501537388,1.55528111748496,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","Conservative",50.52,48.5511342226242,69.84,87.2865014404998,40.2177593524987,23.4497667452702,11.5289246012128,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","Green",NA,NA,NA,NA,40.2177593524987,23.4497667452702,11.5289246012128,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","Labour",20.39,27.7074383902329,45.98,0,40.2177593524987,23.4497667452702,11.5289246012128,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","LibDem",24.51,7.38375160147713,93.4,47.3495261694614,40.2177593524987,23.4497667452702,11.5289246012128,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","Other",NA,0.738563569221494,NA,NA,40.2177593524987,23.4497667452702,11.5289246012128,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","PC",NA,NA,NA,NA,40.2177593524987,23.4497667452702,11.5289246012128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","SNP",NA,NA,NA,NA,40.2177593524987,23.4497667452702,11.5289246012128,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000545","Conservative","Conservative","UKIP",4.1,15.6191122164443,65.58,0,40.2177593524987,23.4497667452702,11.5289246012128,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","Conservative",33.89,30.6802734890138,13.13,84.2478457683679,22.0181840907884,48.6853562782052,2.22710988910706,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","Green",NA,2.04102335206638,4.64,NA,22.0181840907884,48.6853562782052,2.22710988910706,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","Labour",50.46,48.6213962547424,70.83,88.3863369987384,22.0181840907884,48.6853562782052,2.22710988910706,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","LibDem",11.24,2.70039968349936,0.86,4.11730468806214,22.0181840907884,48.6853562782052,2.22710988910706,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","Other",NA,NA,NA,NA,22.0181840907884,48.6853562782052,2.22710988910706,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","PC",NA,NA,NA,NA,22.0181840907884,48.6853562782052,2.22710988910706,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","SNP",NA,NA,NA,NA,22.0181840907884,48.6853562782052,2.22710988910706,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000546","Labour","Labour","UKIP",3.59,15.956907220678,2.9,0,22.0181840907884,48.6853562782052,2.22710988910706,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","Conservative",31.36,37.8082133695168,82.16,95.3297891209618,32.5867588276596,9.33321529772454,7.12630299297356,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","Green",2.38,11.9447919095978,2.54,8.16661313595682,32.5867588276596,9.33321529772454,7.12630299297356,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","Labour",6.9,13.1787054508449,66.9,21.6195356730248,32.5867588276596,9.33321529772454,7.12630299297356,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","LibDem",56.6,29.6817690334344,89.72,92.5202417990154,32.5867588276596,9.33321529772454,7.12630299297356,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","Other",NA,1.19151101405644,NA,NA,32.5867588276596,9.33321529772454,7.12630299297356,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","PC",NA,NA,NA,NA,32.5867588276596,9.33321529772454,7.12630299297356,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","SNP",NA,NA,NA,NA,32.5867588276596,9.33321529772454,7.12630299297356,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000547","Conservative","Liberal Democrat","UKIP",1.89,6.19500922254966,53.09,5.32111235217135,32.5867588276596,9.33321529772454,7.12630299297356,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","Conservative",33.57,31.2387329384497,61.52,90.0257884617137,17.8939379327765,47.7929162036454,1.12913337616755,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","Green",1.18,2.44061887121377,4.47,0,17.8939379327765,47.7929162036454,1.12913337616755,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","Labour",42.19,43.2377820479804,92.31,96.9262522895233,17.8939379327765,47.7929162036454,1.12913337616755,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","LibDem",15.84,4.74652825927613,11.5,7.98695085612225,17.8939379327765,47.7929162036454,1.12913337616755,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","Other",7.21,0.348659838744825,NA,NA,17.8939379327765,47.7929162036454,1.12913337616755,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","PC",NA,NA,NA,NA,17.8939379327765,47.7929162036454,1.12913337616755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","SNP",NA,NA,NA,NA,17.8939379327765,47.7929162036454,1.12913337616755,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000548","Labour","Labour","UKIP",NA,17.9876780443353,5.82,NA,17.8939379327765,47.7929162036454,1.12913337616755,0,NA,NA,NA,NA,NA,NA,NA,NA
"E14000549","Conservative","Conservative","Conservative",47.35,52.3799259273775,86.58,97.7711206519688,50.2046907152339,28.8641647494778,6.53736699575123,1,"Apr-15","","","",50,NA,NA,NA
"E14000549","Conservative","Conservative","Green",1.15,3.29603574297976,1.04,5.61407383887608,50.2046907152339,28.8641647494778,6.53736699575123,1,"Apr-15","","","",3,NA,NA,NA
"E14000549","Conservative","Conservative","Labour",35.1,36.824675197429,93.65,92.4619554463419,50.2046907152339,28.8641647494778,6.53736699575123,1,"Apr-15","","","",38,NA,NA,NA
"E14000549","Conservative","Conservative","LibDem",14.71,4.39144833532559,20.81,25.3552742383036,50.2046907152339,28.8641647494778,6.53736699575123,1,"Apr-15","","","",6,NA,NA,NA
"E14000549","Conservative","Conservative","Other",NA,NA,NA,NA,50.2046907152339,28.8641647494778,6.53736699575123,1,"Apr-15","","","",0,NA,NA,NA
"E14000549","Conservative","Conservative","PC",NA,NA,NA,NA,50.2046907152339,28.8641647494778,6.53736699575123,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E14000549","Conservative","Conservative","SNP",NA,NA,NA,NA,50.2046907152339,28.8641647494778,6.53736699575123,1,"Apr-15","","","",NA,NA,NA,NA
"E14000549","Conservative","Conservative","UKIP",1.04,3.10791479688817,16.13,7.40229440755415,50.2046907152339,28.8641647494778,6.53736699575123,1,"Apr-15","","","",2,NA,NA,NA
